31.0 APEX_CODE,FINER;APEX_PROFILING,INFO;CALLOUT,INFO;DB,FINEST;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:54:28.17 (521401024)|STATEMENT_EXECUTE|[116]
14:54:28.17 (521407845)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (521416624)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (521436737)|STATEMENT_EXECUTE|[84]
14:54:28.17 (521439103)|STATEMENT_EXECUTE|[85]
14:54:28.17 (521449438)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (521460340)|STATEMENT_EXECUTE|[86]
14:54:28.17 (521470532)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (521481990)|STATEMENT_EXECUTE|[87]
14:54:28.17 (521499329)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (521510577)|STATEMENT_EXECUTE|[88]
14:54:28.17 (521521188)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (521531480)|STATEMENT_EXECUTE|[90]
14:54:28.17 (521542745)|STATEMENT_EXECUTE|[91]
14:54:28.17 (521544590)|STATEMENT_EXECUTE|[94]
14:54:28.17 (521552515)|STATEMENT_EXECUTE|[95]
14:54:28.17 (521554385)|STATEMENT_EXECUTE|[98]
14:54:28.17 (521560930)|STATEMENT_EXECUTE|[99]
14:54:28.17 (521562732)|STATEMENT_EXECUTE|[100]
14:54:28.17 (521571071)|STATEMENT_EXECUTE|[101]
14:54:28.17 (521573163)|STATEMENT_EXECUTE|[105]
14:54:28.17 (521577019)|STATEMENT_EXECUTE|[106]
14:54:28.17 (521578836)|STATEMENT_EXECUTE|[107]
14:54:28.17 (521587429)|STATEMENT_EXECUTE|[108]
14:54:28.17 (521589939)|STATEMENT_EXECUTE|[112]
14:54:28.17 (521598062)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (521607403)|STATEMENT_EXECUTE|[114]
14:54:28.17 (521615465)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (521623614)|STATEMENT_EXECUTE|[116]
14:54:28.17 (521628779)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (521635585)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (521650399)|STATEMENT_EXECUTE|[84]
14:54:28.17 (521652287)|STATEMENT_EXECUTE|[85]
14:54:28.17 (521660000)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (521667897)|STATEMENT_EXECUTE|[86]
14:54:28.17 (521675170)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (521683119)|STATEMENT_EXECUTE|[87]
14:54:28.17 (521690522)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (521698728)|STATEMENT_EXECUTE|[88]
14:54:28.17 (521706239)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (521713998)|STATEMENT_EXECUTE|[90]
14:54:28.17 (521723851)|STATEMENT_EXECUTE|[91]
14:54:28.17 (521725765)|STATEMENT_EXECUTE|[94]
14:54:28.17 (521733750)|STATEMENT_EXECUTE|[95]
14:54:28.17 (521735571)|STATEMENT_EXECUTE|[98]
14:54:28.17 (521740486)|STATEMENT_EXECUTE|[99]
14:54:28.17 (521742274)|STATEMENT_EXECUTE|[100]
14:54:28.17 (521750007)|STATEMENT_EXECUTE|[101]
14:54:28.17 (521752047)|STATEMENT_EXECUTE|[105]
14:54:28.17 (521755939)|STATEMENT_EXECUTE|[106]
14:54:28.17 (521757790)|STATEMENT_EXECUTE|[107]
14:54:28.17 (521765660)|STATEMENT_EXECUTE|[108]
14:54:28.17 (521767582)|STATEMENT_EXECUTE|[112]
14:54:28.17 (521773057)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (521779450)|STATEMENT_EXECUTE|[114]
14:54:28.17 (521784965)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (521791467)|STATEMENT_EXECUTE|[116]
14:54:28.17 (521796627)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (521802908)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (521816324)|STATEMENT_EXECUTE|[84]
14:54:28.17 (521818249)|STATEMENT_EXECUTE|[85]
14:54:28.17 (521825490)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (521833180)|STATEMENT_EXECUTE|[86]
14:54:28.17 (521840415)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (521848138)|STATEMENT_EXECUTE|[87]
14:54:28.17 (521855667)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (521865271)|STATEMENT_EXECUTE|[88]
14:54:28.17 (521872779)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (521880376)|STATEMENT_EXECUTE|[90]
14:54:28.17 (521888368)|STATEMENT_EXECUTE|[91]
14:54:28.17 (521890229)|STATEMENT_EXECUTE|[94]
14:54:28.17 (521897710)|STATEMENT_EXECUTE|[95]
14:54:28.17 (521899551)|STATEMENT_EXECUTE|[98]
14:54:28.17 (521903796)|STATEMENT_EXECUTE|[99]
14:54:28.17 (521905621)|STATEMENT_EXECUTE|[100]
14:54:28.17 (521913307)|STATEMENT_EXECUTE|[101]
14:54:28.17 (521915226)|STATEMENT_EXECUTE|[105]
14:54:28.17 (521919010)|STATEMENT_EXECUTE|[106]
14:54:28.17 (521920800)|STATEMENT_EXECUTE|[107]
14:54:28.17 (521928333)|STATEMENT_EXECUTE|[108]
14:54:28.17 (521930230)|STATEMENT_EXECUTE|[112]
14:54:28.17 (521935653)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (521941754)|STATEMENT_EXECUTE|[114]
14:54:28.17 (521946986)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (521953155)|STATEMENT_EXECUTE|[116]
14:54:28.17 (521958277)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (521964720)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (521999702)|STATEMENT_EXECUTE|[84]
14:54:28.17 (522003151)|STATEMENT_EXECUTE|[85]
14:54:28.17 (522021282)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (522037353)|STATEMENT_EXECUTE|[86]
14:54:28.17 (522049726)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (522062651)|STATEMENT_EXECUTE|[87]
14:54:28.17 (522073716)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (522085543)|STATEMENT_EXECUTE|[88]
14:54:28.17 (522096509)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (522108010)|STATEMENT_EXECUTE|[90]
14:54:28.17 (522121701)|STATEMENT_EXECUTE|[91]
14:54:28.17 (522124089)|STATEMENT_EXECUTE|[94]
14:54:28.17 (522135367)|STATEMENT_EXECUTE|[95]
14:54:28.17 (522138118)|STATEMENT_EXECUTE|[98]
14:54:28.17 (522147239)|STATEMENT_EXECUTE|[99]
14:54:28.17 (522149725)|STATEMENT_EXECUTE|[100]
14:54:28.17 (522160557)|STATEMENT_EXECUTE|[101]
14:54:28.17 (522163145)|STATEMENT_EXECUTE|[105]
14:54:28.17 (522168487)|STATEMENT_EXECUTE|[106]
14:54:28.17 (522170884)|STATEMENT_EXECUTE|[107]
14:54:28.17 (522181623)|STATEMENT_EXECUTE|[108]
14:54:28.17 (522184046)|STATEMENT_EXECUTE|[112]
14:54:28.17 (522192462)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (522204894)|STATEMENT_EXECUTE|[114]
14:54:28.17 (522212994)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (522223770)|STATEMENT_EXECUTE|[116]
14:54:28.17 (522230905)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (522240401)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (522263245)|STATEMENT_EXECUTE|[84]
14:54:28.17 (522265929)|STATEMENT_EXECUTE|[85]
14:54:28.17 (522276616)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (522287920)|STATEMENT_EXECUTE|[86]
14:54:28.17 (522298892)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (522309888)|STATEMENT_EXECUTE|[87]
14:54:28.17 (522320334)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (522331282)|STATEMENT_EXECUTE|[88]
14:54:28.17 (522350434)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (522371626)|STATEMENT_EXECUTE|[90]
14:54:28.17 (522385785)|STATEMENT_EXECUTE|[91]
14:54:28.17 (522388619)|STATEMENT_EXECUTE|[94]
14:54:28.17 (522399216)|STATEMENT_EXECUTE|[95]
14:54:28.17 (522401668)|STATEMENT_EXECUTE|[98]
14:54:28.17 (522409914)|STATEMENT_EXECUTE|[99]
14:54:28.17 (522412337)|STATEMENT_EXECUTE|[100]
14:54:28.17 (522422471)|STATEMENT_EXECUTE|[101]
14:54:28.17 (522425064)|STATEMENT_EXECUTE|[105]
14:54:28.17 (522430892)|STATEMENT_EXECUTE|[106]
14:54:28.17 (522433214)|STATEMENT_EXECUTE|[107]
14:54:28.17 (522443279)|STATEMENT_EXECUTE|[108]
14:54:28.17 (522445851)|STATEMENT_EXECUTE|[112]
14:54:28.17 (522454928)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (522464164)|STATEMENT_EXECUTE|[114]
14:54:28.17 (522471565)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (522480573)|STATEMENT_EXECUTE|[116]
14:54:28.17 (522494459)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (522504674)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (522527367)|STATEMENT_EXECUTE|[84]
14:54:28.17 (522529788)|STATEMENT_EXECUTE|[85]
14:54:28.17 (522540209)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (522551646)|STATEMENT_EXECUTE|[86]
14:54:28.17 (522561827)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (522572735)|STATEMENT_EXECUTE|[87]
14:54:28.17 (522583273)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (522595640)|STATEMENT_EXECUTE|[88]
14:54:28.17 (522606426)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (522618005)|STATEMENT_EXECUTE|[90]
14:54:28.17 (522645569)|STATEMENT_EXECUTE|[91]
14:54:28.17 (522648455)|STATEMENT_EXECUTE|[94]
14:54:28.17 (522659133)|STATEMENT_EXECUTE|[95]
14:54:28.17 (522661477)|STATEMENT_EXECUTE|[98]
14:54:28.17 (522668123)|STATEMENT_EXECUTE|[99]
14:54:28.17 (522670456)|STATEMENT_EXECUTE|[100]
14:54:28.17 (522681430)|STATEMENT_EXECUTE|[101]
14:54:28.17 (522683931)|STATEMENT_EXECUTE|[105]
14:54:28.17 (522689151)|STATEMENT_EXECUTE|[106]
14:54:28.17 (522691495)|STATEMENT_EXECUTE|[107]
14:54:28.17 (522701805)|STATEMENT_EXECUTE|[108]
14:54:28.17 (522704231)|STATEMENT_EXECUTE|[112]
14:54:28.17 (522712167)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (522721913)|STATEMENT_EXECUTE|[114]
14:54:28.17 (522729359)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (522738616)|STATEMENT_EXECUTE|[116]
14:54:28.17 (522745510)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (522754662)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (522774071)|STATEMENT_EXECUTE|[84]
14:54:28.17 (522776900)|STATEMENT_EXECUTE|[85]
14:54:28.17 (522788597)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (522815334)|STATEMENT_EXECUTE|[86]
14:54:28.17 (522826477)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (522838961)|STATEMENT_EXECUTE|[87]
14:54:28.17 (522850102)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (522860696)|STATEMENT_EXECUTE|[88]
14:54:28.17 (522871156)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (522882485)|STATEMENT_EXECUTE|[90]
14:54:28.17 (522894869)|STATEMENT_EXECUTE|[91]
14:54:28.17 (522897127)|STATEMENT_EXECUTE|[94]
14:54:28.17 (522907627)|STATEMENT_EXECUTE|[95]
14:54:28.17 (522910035)|STATEMENT_EXECUTE|[98]
14:54:28.17 (522918196)|STATEMENT_EXECUTE|[99]
14:54:28.17 (522920544)|STATEMENT_EXECUTE|[100]
14:54:28.17 (522932342)|STATEMENT_EXECUTE|[101]
14:54:28.17 (522934962)|STATEMENT_EXECUTE|[105]
14:54:28.17 (522940151)|STATEMENT_EXECUTE|[106]
14:54:28.17 (522942423)|STATEMENT_EXECUTE|[107]
14:54:28.17 (522953239)|STATEMENT_EXECUTE|[108]
14:54:28.17 (522955855)|STATEMENT_EXECUTE|[112]
14:54:28.17 (522964367)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (522975060)|STATEMENT_EXECUTE|[114]
14:54:28.17 (522983245)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (522992908)|STATEMENT_EXECUTE|[116]
14:54:28.17 (523000171)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (523010713)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (523030613)|STATEMENT_EXECUTE|[84]
14:54:28.17 (523032596)|STATEMENT_EXECUTE|[85]
14:54:28.17 (523040431)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (523048802)|STATEMENT_EXECUTE|[86]
14:54:28.17 (523056632)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (523064262)|STATEMENT_EXECUTE|[87]
14:54:28.17 (523071800)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (523079830)|STATEMENT_EXECUTE|[88]
14:54:28.17 (523087206)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (523095340)|STATEMENT_EXECUTE|[90]
14:54:28.17 (523104083)|STATEMENT_EXECUTE|[91]
14:54:28.17 (523105956)|STATEMENT_EXECUTE|[94]
14:54:28.17 (523113739)|STATEMENT_EXECUTE|[95]
14:54:28.17 (523115674)|STATEMENT_EXECUTE|[98]
14:54:28.17 (523121072)|STATEMENT_EXECUTE|[99]
14:54:28.17 (523122861)|STATEMENT_EXECUTE|[100]
14:54:28.17 (523130657)|STATEMENT_EXECUTE|[101]
14:54:28.17 (523132624)|STATEMENT_EXECUTE|[105]
14:54:28.17 (523136638)|STATEMENT_EXECUTE|[106]
14:54:28.17 (523138631)|STATEMENT_EXECUTE|[107]
14:54:28.17 (523146604)|STATEMENT_EXECUTE|[108]
14:54:28.17 (523148501)|STATEMENT_EXECUTE|[112]
14:54:28.17 (523154071)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (523160530)|STATEMENT_EXECUTE|[114]
14:54:28.17 (523166100)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (523172453)|STATEMENT_EXECUTE|[116]
14:54:28.17 (523177417)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (523183772)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (523197111)|STATEMENT_EXECUTE|[84]
14:54:28.17 (523199015)|STATEMENT_EXECUTE|[85]
14:54:28.17 (523206287)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (523214336)|STATEMENT_EXECUTE|[86]
14:54:28.17 (523221716)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (523229595)|STATEMENT_EXECUTE|[87]
14:54:28.17 (523237248)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (523245002)|STATEMENT_EXECUTE|[88]
14:54:28.17 (523252779)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (523260680)|STATEMENT_EXECUTE|[90]
14:54:28.17 (523268874)|STATEMENT_EXECUTE|[91]
14:54:28.17 (523270845)|STATEMENT_EXECUTE|[94]
14:54:28.17 (523279304)|STATEMENT_EXECUTE|[95]
14:54:28.17 (523281145)|STATEMENT_EXECUTE|[98]
14:54:28.17 (523285571)|STATEMENT_EXECUTE|[99]
14:54:28.17 (523287397)|STATEMENT_EXECUTE|[100]
14:54:28.17 (523294992)|STATEMENT_EXECUTE|[101]
14:54:28.17 (523297017)|STATEMENT_EXECUTE|[105]
14:54:28.17 (523300792)|STATEMENT_EXECUTE|[106]
14:54:28.17 (523302729)|STATEMENT_EXECUTE|[107]
14:54:28.17 (523312917)|STATEMENT_EXECUTE|[108]
14:54:28.17 (523315405)|STATEMENT_EXECUTE|[112]
14:54:28.17 (523322542)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (523331793)|STATEMENT_EXECUTE|[114]
14:54:28.17 (523338930)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (523347716)|STATEMENT_EXECUTE|[116]
14:54:28.17 (523354397)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (523363889)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (523384450)|STATEMENT_EXECUTE|[84]
14:54:28.17 (523386887)|STATEMENT_EXECUTE|[85]
14:54:28.17 (523397873)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (523408818)|STATEMENT_EXECUTE|[86]
14:54:28.17 (523419772)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (523431326)|STATEMENT_EXECUTE|[87]
14:54:28.17 (523441467)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (523452358)|STATEMENT_EXECUTE|[88]
14:54:28.17 (523462658)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (523474457)|STATEMENT_EXECUTE|[90]
14:54:28.17 (523493419)|STATEMENT_EXECUTE|[91]
14:54:28.17 (523496147)|STATEMENT_EXECUTE|[94]
14:54:28.17 (523507065)|STATEMENT_EXECUTE|[95]
14:54:28.17 (523509569)|STATEMENT_EXECUTE|[98]
14:54:28.17 (523518851)|STATEMENT_EXECUTE|[99]
14:54:28.17 (523521181)|STATEMENT_EXECUTE|[100]
14:54:28.17 (523531706)|STATEMENT_EXECUTE|[101]
14:54:28.17 (523534137)|STATEMENT_EXECUTE|[105]
14:54:28.17 (523539515)|STATEMENT_EXECUTE|[106]
14:54:28.17 (523541950)|STATEMENT_EXECUTE|[107]
14:54:28.17 (523553296)|STATEMENT_EXECUTE|[108]
14:54:28.17 (523555680)|STATEMENT_EXECUTE|[112]
14:54:28.17 (523564361)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (523574183)|STATEMENT_EXECUTE|[114]
14:54:28.17 (523581914)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (523590952)|STATEMENT_EXECUTE|[116]
14:54:28.17 (523598069)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (523607399)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (523627712)|STATEMENT_EXECUTE|[84]
14:54:28.17 (523630559)|STATEMENT_EXECUTE|[85]
14:54:28.17 (523641197)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (523652311)|STATEMENT_EXECUTE|[86]
14:54:28.17 (523662666)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (523673624)|STATEMENT_EXECUTE|[87]
14:54:28.17 (523683867)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (523695169)|STATEMENT_EXECUTE|[88]
14:54:28.17 (523705177)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (523716412)|STATEMENT_EXECUTE|[90]
14:54:28.17 (523727266)|STATEMENT_EXECUTE|[91]
14:54:28.17 (523729533)|STATEMENT_EXECUTE|[94]
14:54:28.17 (523740179)|STATEMENT_EXECUTE|[95]
14:54:28.17 (523742500)|STATEMENT_EXECUTE|[98]
14:54:28.17 (523748565)|STATEMENT_EXECUTE|[99]
14:54:28.17 (523750843)|STATEMENT_EXECUTE|[100]
14:54:28.17 (523761721)|STATEMENT_EXECUTE|[101]
14:54:28.17 (523764335)|STATEMENT_EXECUTE|[105]
14:54:28.17 (523770900)|STATEMENT_EXECUTE|[106]
14:54:28.17 (523773519)|STATEMENT_EXECUTE|[107]
14:54:28.17 (523784378)|STATEMENT_EXECUTE|[108]
14:54:28.17 (523787139)|STATEMENT_EXECUTE|[112]
14:54:28.17 (523794561)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (523804102)|STATEMENT_EXECUTE|[114]
14:54:28.17 (523811476)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (523820922)|STATEMENT_EXECUTE|[116]
14:54:28.17 (523828281)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (523837439)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (523860203)|STATEMENT_EXECUTE|[84]
14:54:28.17 (523862701)|STATEMENT_EXECUTE|[85]
14:54:28.17 (523873787)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (523885424)|STATEMENT_EXECUTE|[86]
14:54:28.17 (523896626)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (523908233)|STATEMENT_EXECUTE|[87]
14:54:28.17 (523919350)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (523931126)|STATEMENT_EXECUTE|[88]
14:54:28.17 (523941127)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (523952287)|STATEMENT_EXECUTE|[90]
14:54:28.17 (523965706)|STATEMENT_EXECUTE|[91]
14:54:28.17 (523968496)|STATEMENT_EXECUTE|[94]
14:54:28.17 (523979288)|STATEMENT_EXECUTE|[95]
14:54:28.17 (523981668)|STATEMENT_EXECUTE|[98]
14:54:28.17 (523989763)|STATEMENT_EXECUTE|[99]
14:54:28.17 (523992225)|STATEMENT_EXECUTE|[100]
14:54:28.17 (524002996)|STATEMENT_EXECUTE|[101]
14:54:28.17 (524007357)|STATEMENT_EXECUTE|[105]
14:54:28.17 (524011948)|STATEMENT_EXECUTE|[106]
14:54:28.17 (524014063)|STATEMENT_EXECUTE|[107]
14:54:28.17 (524025067)|STATEMENT_EXECUTE|[108]
14:54:28.17 (524027768)|STATEMENT_EXECUTE|[112]
14:54:28.17 (524036394)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (524043872)|STATEMENT_EXECUTE|[114]
14:54:28.17 (524049282)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (524055969)|STATEMENT_EXECUTE|[116]
14:54:28.17 (524061077)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (524067762)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (524082469)|STATEMENT_EXECUTE|[84]
14:54:28.17 (524084575)|STATEMENT_EXECUTE|[85]
14:54:28.17 (524091936)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (524099801)|STATEMENT_EXECUTE|[86]
14:54:28.17 (524107732)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (524115704)|STATEMENT_EXECUTE|[87]
14:54:28.17 (524122978)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (524130756)|STATEMENT_EXECUTE|[88]
14:54:28.17 (524137916)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (524145771)|STATEMENT_EXECUTE|[90]
14:54:28.17 (524153985)|STATEMENT_EXECUTE|[91]
14:54:28.17 (524156320)|STATEMENT_EXECUTE|[94]
14:54:28.17 (524166991)|STATEMENT_EXECUTE|[95]
14:54:28.17 (524169318)|STATEMENT_EXECUTE|[98]
14:54:28.17 (524175684)|STATEMENT_EXECUTE|[99]
14:54:28.17 (524177935)|STATEMENT_EXECUTE|[100]
14:54:28.17 (524188640)|STATEMENT_EXECUTE|[101]
14:54:28.17 (524191541)|STATEMENT_EXECUTE|[105]
14:54:28.17 (524196879)|STATEMENT_EXECUTE|[106]
14:54:28.17 (524199078)|STATEMENT_EXECUTE|[107]
14:54:28.17 (524210269)|STATEMENT_EXECUTE|[108]
14:54:28.17 (524212734)|STATEMENT_EXECUTE|[112]
14:54:28.17 (524220123)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (524228956)|STATEMENT_EXECUTE|[114]
14:54:28.17 (524236552)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (524246282)|STATEMENT_EXECUTE|[116]
14:54:28.17 (524252956)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (524262209)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (524282374)|STATEMENT_EXECUTE|[84]
14:54:28.17 (524284992)|STATEMENT_EXECUTE|[85]
14:54:28.17 (524295249)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (524306473)|STATEMENT_EXECUTE|[86]
14:54:28.17 (524317089)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (524328117)|STATEMENT_EXECUTE|[87]
14:54:28.17 (524337981)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (524355748)|STATEMENT_EXECUTE|[88]
14:54:28.17 (524366073)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (524377097)|STATEMENT_EXECUTE|[90]
14:54:28.17 (524390998)|STATEMENT_EXECUTE|[91]
14:54:28.17 (524393246)|STATEMENT_EXECUTE|[94]
14:54:28.17 (524403963)|STATEMENT_EXECUTE|[95]
14:54:28.17 (524406293)|STATEMENT_EXECUTE|[98]
14:54:28.17 (524415336)|STATEMENT_EXECUTE|[99]
14:54:28.17 (524417728)|STATEMENT_EXECUTE|[100]
14:54:28.17 (524428784)|STATEMENT_EXECUTE|[101]
14:54:28.17 (524431280)|STATEMENT_EXECUTE|[105]
14:54:28.17 (524437217)|STATEMENT_EXECUTE|[106]
14:54:28.17 (524439828)|STATEMENT_EXECUTE|[107]
14:54:28.17 (524451177)|STATEMENT_EXECUTE|[108]
14:54:28.17 (524453682)|STATEMENT_EXECUTE|[112]
14:54:28.17 (524463937)|HEAP_ALLOCATE|[112]|Bytes:4
14:54:28.17 (524473318)|STATEMENT_EXECUTE|[114]
14:54:28.17 (524478945)|HEAP_ALLOCATE|[114]|Bytes:4
14:54:28.17 (524491413)|STATEMENT_EXECUTE|[116]
14:54:28.17 (524497260)|HEAP_ALLOCATE|[116]|Bytes:4
14:54:28.17 (524504188)|HEAP_ALLOCATE|[83]|Bytes:4
14:54:28.17 (524520643)|STATEMENT_EXECUTE|[84]
14:54:28.17 (524522567)|STATEMENT_EXECUTE|[85]
14:54:28.17 (524530195)|HEAP_ALLOCATE|[85]|Bytes:1
14:54:28.17 (524538134)|STATEMENT_EXECUTE|[86]
14:54:28.17 (524545539)|HEAP_ALLOCATE|[86]|Bytes:1
14:54:28.17 (524553204)|STATEMENT_EXECUTE|[87]
14:54:28.17 (524560614)|HEAP_ALLOCATE|[87]|Bytes:1
14:54:28.17 (524568341)|STATEMENT_EXECUTE|[88]
14:54:28.17 (524575681)|HEAP_ALLOCATE|[88]|Bytes:1
14:54:28.17 (524583367)|STATEMENT_EXECUTE|[90]
14:54:28.17 (524591672)|STATEMENT_EXECUTE|[91]
14:54:28.17 (524593734)|STATEMENT_EXECUTE|[94]
14:54:28.17 (524601675)|STATEMENT_EXECUTE|[95]
14:54:28.17 (524603517)|STATEMENT_EXECUTE|[98]
14:54:28.17 (524608071)|STATEMENT_EXECUTE|[99]
14:54:28.17 (524609893)|STATEMENT_EXECUTE|[100]
